adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",,294993,tt3469592,zh,黄飞鸿之英雄有梦,"In 1868 during the late Qing Dynasty, rampant corruption on the Imperial Court inflicts much suffering in people's lives. For years, the Black Tiger’s fearsome boss Lei Gong has been trying to get rid of the leader of the Northern Sea. One of his latest recruits is Fei, a fearless fighter who takes the Northern Sea leader’s head after a fierce fight. Just as Lei Gong believes he has total control of the port, a new gang called the Orphans rises in power. Led by Fei’s childhood friend Huo, the Orphans are out to eliminate all the criminal power from the port…",4.068355,/nCsHVviLQPTiMEdR87Zdw0bnzNZ.jpg,"[{'name': 'Edko Films', 'id': 10284}, {'name': 'EDKO Film', 'id': 12205}, {'name': 'Universal Pictures International Production (UPIP)', 'id': 47036}, {'name': 'Irresistible Films', 'id': 47037}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",11/20/2014,0,131,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'zh', 'name': '普通话'}]",Released,,Rise of the Legend,FALSE,6.4,34
FALSE,,0,"[{'id': 27, 'name': 'Horror'}]",http://www.filmaxinternational.com/film.php?id=86,253376,tt3506302,es,La cueva,"Group of Spanish friends on the tropical island holiday of a lifetime. Discovering a secret cave adds adventure. They enthusiastically go underground with their camera, but soon become hopelessly lost. Nail-biting tension in the tradition of recent Spanish horror films.",1.522971,/42GFavVvBgFlFgvgdWRYrTHdGYE.jpg,"[{'name': 'Morena Films', 'id': 10031}, {'name': 'Filmax International', 'id': 12370}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",1/24/2014,0,80,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,"Survival is an instinct, not a choice",In Darkness We Fall,FALSE,5.2,34
FALSE,,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",,314065,tt3484800,en,Altar,A young family find themselves in serious danger when they move to an isolated haunted house in the Yorkshire Moors.,2.68043,/y6aB7jQpz5KPEB5gFqabyPlwhgU.jpg,"[{'name': 'Screen Yorkshire', 'id': 2690}, {'name': 'Content Media Corp.', 'id': 21569}, {'name': 'Great Point Media', 'id': 52352}, {'name': 'Pygmalion Productions', 'id': 53245}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",12/27/2014,0,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Some secrets are best left hidden,Altar,FALSE,4.7,49
FALSE,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",http://www.highlandfilmgroup.com/poker-night.aspx,298093,tt2548208,en,Poker Night,"When you become a detective in Warsaw Indiana - you go to Poker Night, where you play against some of the best cops in the business. They tell you stories about their time on the job - their successes and failures. When new Detective Stan Jeter leaves the game, he is caught by a vicious psychopath and locked in a basement. Using the stories he heard at Poker Night, he must match wits against his captor - and save not only himself, but the young girl trapped in the basement with him. Like Seven and Usual Suspect, Poker Night combines thrills and twists and turns that will leave you guessing till the very end.",3.672557,/oO1CJgHGq5TA6VnT26Kjt2UlFpy.jpg,"[{'name': 'Wingman Productions', 'id': 3019}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",12/20/2014,0,104,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,How do you catch a killer when he's holding all the cards?...,Poker Night,FALSE,5.9,90
FALSE,,0,"[{'id': 27, 'name': 'Horror'}]",,50288,tt1334536,en,House of Bones,Psychic Heather Burton and a team of TV ghost hunters travel to investigate a haunted house surrounded by rumors of paranormal activity.,4.347087,/2ZnDNdzwL5w9qSsUhE9l430wERc.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/16/2010,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,House of Bones,FALSE,4.3,13
FALSE,,0,"[{'id': 27, 'name': 'Horror'}]",,77586,tt1339098,en,The Hagstone Demon,"Douglas Elmore is an alcoholic writer and caretaker haunted by visions of his dead wife and pursued by supernatural forces bent on revenge for his past deeds. When tenants start turning up dead in the hallways and stairwells of his brownstone apartment building, Douglas suspects a strange but sexually alluring homeless prostitute named Karna who sleeps in his basement by day and prowls the empty city by night. But as the bodies pile up, Douglas is torn between his growing obsession with Karna and the threat of becoming a prime suspect in a murder investigation. Douglas must find the origin of the evil residing in the old Hagstone building before the secrets of his past return to destroy him.",0.192393,/v2YTXxxVsgPoAwoVN1NqyrNxVVC.jpg,[],[],9/27/2011,0,96,[],Released,"Mark Borchardt is back, in BLACK.",The Hagstone Demon,FALSE,3.4,4
FALSE,"{'id': 351231, 'name': 'Hardbodies Collection', 'poster_path': None, 'backdrop_path': None}",0,"[{'id': 35, 'name': 'Comedy'}]",,52736,tt0087385,en,Hardbodies,"Three middle-aged daddies visit California to have a marvelous time at the beach. When they learn that a nice apartment and an expensive cabriolet isn't enough for them to score with the chicks, they employ a student to help them. At first he's as disgusted of them and his job as his girlfriend, but soon they find out how to use the situation to everyone's benefit.",1.645408,/fHODPfElVZqVzRn3kh4W78CWTcU.jpg,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Chroma III Productions', 'id': 28398}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/4/1984,0,88,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"If you don't know what they are, you don't know what you're missing.",Hardbodies,FALSE,5,17
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,35964,tt1558877,tr,Vavien,"Celal, lives an unhappy family life with his wife Sevilay and his child in a small town. Celal and his brother Cemal, running an electrician shop which doesn't go well. They are in debt. The only fun they have is going to the night clubs in Samsun. Celal's love for Sibel Ceylan who works in the night club, will cause him trouble. Celal's wife, Sevilay, saves her money, sent by her father who lives in Germany. She is unaware of the fact that Celal knows her secret.",0.647691,/4DNZkBAZguTpZYWltaRP93N2c9b.jpg,"[{'name': 'Imaj Entertainment', 'id': 75373}]","[{'iso_3166_1': 'TR', 'name': 'Turkey'}]",11/18/2009,0,100,"[{'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,,Vavien,FALSE,6.5,9
FALSE,,0,"[{'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",,131739,tt1932695,ja,Rengô kantai shirei chôkan: Yamamoto Isoroku,"Admiral Isoroku Yamamoto (1884-1943) was the Japanese Naval commander who was given the order to attack Pearl Harbour, an order he was duty bound to obey which went against his own personal beliefs. While this infamous attack is a low point in Japanese and US history it wouldn’t have happened if the Japanese government had listened to Yamamoto in 1939 and searched for a more peaceful way to end their war campaign, proving his many ominous presages of the outcomes of the attack to come true.",1.301226,/jaKjBxAMlf7m9WSRnWX2RqJzQls.jpg,"[{'name': 'Bandai Visual Company', 'id': 528}, {'name': 'Kinoshita Komuten', 'id': 8671}, {'name': 'Toei Company', 'id': 9255}, {'name': 'TV Asahi', 'id': 9300}, {'name': 'Watanabe Entertainment', 'id': 40521}, {'name': 'SBI Holdings', 'id': 40522}, {'name': 'Broadmedia Studios', 'id': 40523}, {'name': 'Asatsu-DK', 'id': 40527}, {'name': 'Yoshidamasaki', 'id': 40529}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",12/23/2011,0,135,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Released,,"Isoroku Yamamoto, the Commander-in-Chief of the Combined Fleet",FALSE,5.7,7
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",http://www.crownintlpictures.com/tztitles.html,2189,tt0090184,en,Tomboy,"A budding female race-car driver finally meets her racing idol and unbelievably they fall in love...a love that's quickly put to the test when, having received the chance to show her racing talents, the two find themselves in a race for a multi-million dollar sponsorship contract.",7.313067,/ewcYC5IdvXLySpsLMBuABLGJpWK.jpg,"[{'name': 'Crown International Pictures', 'id': 1009}, {'name': 'Marimark Productions', 'id': 1010}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/14/1985,14100000,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It's not just a man's world anymore.,Tomboy,FALSE,5.3,13
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,110538,tt0095384,en,It Takes Two,"Travis is due to marry Stephanie in a few days when he is convinced by beautiful saleswoman Jonni to buy a fancy sports car. The car looks good, but it turns out to be a piece of junk. Travis is determined to get satisfaction and he and Jonni hit the road to confront the crooked car dealer.",0.00243,/d0i4Jt3PBbEF06WVJB1Jedty0If.jpg,"[{'name': 'United Artists', 'id': 60}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/13/1988,0,78,[],Released,,It Takes Two,FALSE,5.4,5
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]",,70349,tt0078054,cs,Panna a netvor,"Julie, the youngest daughter of a bankrupt merchant, sacrifices her life in order to save her father. She goes to an enchanted castle in the woods and meets Netvor, a bird-like monster. As Netvor begins to fall in love with Julie, he must suppress his beastly urge to kill her.",2.936378,/u9QnrRADpVwUtnSSVacrmf6UVQM.jpg,"[{'name': 'Filmové Studio Barrandov', 'id': 1931}]","[{'iso_3166_1': 'CZ', 'name': 'Czech Republic'}]",3/1/1978,0,83,"[{'iso_639_1': 'cs', 'name': 'Český'}]",Released,,Beauty and the Beast,FALSE,7.8,20
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,276906,tt2977110,en,Apartment Troubles,"Two codependent roommates, on the verge of eviction, flee New York for the promise of sunshine in Los Angeles where their friendship is tested by a chance at fame, a fortune teller and an amorous wealthy aunt.",0.638504,/esxAdBdtd6JPD7nUMQSMzF45vDv.jpg,"[{'name': 'Starstream Entertainment', 'id': 23701}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/15/2014,0,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Apartment Troubles,FALSE,5.4,8
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,46830,tt0089820,en,Poison Ivy,"Two teenage summer camp counselors struggle with their younger campers, providing a variety of humorous situations and romantic encounters.",1.086477,/wh2MyRgRLndhzUv609n9ojHZvR1.jpg,"[{'name': 'NBC Productions', 'id': 5253}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2/10/1985,0,97,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,,Poison Ivy,FALSE,5.4,7
FALSE,"{'id': 259363, 'name': ""Manuale d'amore - Collezione"", 'poster_path': '/1QyF8MY3hbZweTDKK8s8ZDd3rkO.jpg', 'backdrop_path': None}",0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,58219,tt1712187,it,Manuale d'amore 3,"Roberto is a young and ambitious lawyer who is going to marry Sara. His whole life is perfectly planned out. During a expropriation which he is in charge of, he meets Micol, a gorgeous and provocative young woman from a small village in Tuscany. This is when things start to get complicated... Fabio, a famous anchorman, has been the perfect husband for twenty five years. At a party one night, he meets Eliana, a femme fatale full of surprises. This one-night stand proves to be more than what he bargained for when she refuses to leave... Adrian is an American art history professor who moved to Rome after his divorce. He is friends with Augusto, the building's concierge, whose ebullient daughter Viola is about to disrupt his peaceful existence and relight his fire",4.168043,/tGK2oDYlDEBMawvOP4DO0M0ZEx9.jpg,"[{'name': 'Filmauro', 'id': 4753}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",2/25/2011,0,116,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,The Ages of Love,FALSE,5.2,56
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,40817,tt1332486,it,Baciami Ancora,"A look at the lives of Carlo, Giulia, and their friends some 10 years after the events of L'Ultimo bacio.",3.253024,/tjNj88XJapZq3yOz5kRktmhktcr.jpg,"[{'name': 'Fandango', 'id': 2441}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1/29/2010,0,139,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Kiss Me Again,FALSE,5.3,79
FALSE,"{'id': 334996, 'name': 'Son of Batman Collection', 'poster_path': '/4LE9hRArztsTO0NOoJXeysgT7wB.jpg', 'backdrop_path': '/sVvEkTNx6SjwOb80iyURe5KHtcD.jpg'}",0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}]",http://www.warnerbros.com/batman-vs-robin,321528,tt4324274,en,Batman vs. Robin,"Damian Wayne is having a hard time coping with his father's ""no killing"" rule. Meanwhile, Gotham is going through hell with threats such as the insane Dollmaker, and the secretive Court of Owls.",5.48942,/6g7iQJAgyDn9mep98RXhLI64RcA.jpg,"[{'name': 'Warner Bros. Animation', 'id': 2785}, {'name': 'DC Entertainment', 'id': 9993}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/14/2015,0,72,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,The showdown that will define a destiny,Batman vs. Robin,FALSE,6.8,218
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,228108,tt2962876,en,The Road Within,A young man with Tourette's Syndrome embarks on a road trip with his recently-deceased mother's ashes.,10.968889,/hqzCjPRNPigo8ProocH99N6tjT4.jpg,"[{'name': 'Troika Pictures', 'id': 15462}, {'name': 'Amasia Entertainment', 'id': 15465}, {'name': ""Coup d'Etat Films"", 'id': 17379}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/24/2014,0,100,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Road Within,FALSE,6.7,110
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,107287,tt0068207,es,Ana y los lobos,The young but traveled Ana arrives in a manor in the countryside of Spain to work as nanny of three girls and finds a dysfunctional family.,0.019442,/env8IPOGWswZyFSNzfe9ZWzNzDM.jpg,"[{'name': 'Elías Querejeta P.C.', 'id': 41730}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",6/4/1973,0,102,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,Anna and the Wolves,FALSE,8,4
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",http://www.lemonademouth.com,65218,tt1648204,en,Lemonade Mouth,"The story follows five disparate high school students - Olivia, Mo, Charlie, Stella, and Wen who meet in detention. They realize they are destined to rock, and ultimately form a band that becomes a champion for students sidelined by the high school elite.",5.196496,/2CHTW9vGBgATXs6wPznCzsgUUsQ.jpg,"[{'name': 'Martin Chase Productions', 'id': 53583}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/15/2011,0,106,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Lemonade Mouth,FALSE,7.1,184
FALSE,,8500000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",,8490,tt0080465,en,Borderline,"Jeb Maynard is a patrolman guarding the U.S.-Mexican border, whose partner and buddy Scooter has just been murdered. Maynard knows that a smuggler of illegal aliens is responsible for Scooter's death, but the feds insist that drug dealers committed the crime.",0.603112,/4RvfOOHNNWBFAmd0WOZcaxlm6As.jpg,"[{'name': 'Incorporated Television Company (ITC)', 'id': 15980}, {'name': 'Lord Grade', 'id': 16710}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/31/1980,0,97,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,,Borderline,FALSE,5.5,6
FALSE,,190000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",http://movies.disney.com/tomorrowland,158852,tt1964418,en,Tomorrowland,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",22.296076,/69Cz9VNQZy39fUE2g0Ggth6SBTM.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Babieka', 'id': 20656}, {'name': 'A113', 'id': 59778}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/19/2015,209154322,130,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Imagine a world where nothing is impossible.,Tomorrowland,FALSE,6.2,2904
FALSE,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,255157,tt2376218,en,The Forger,"A former child art prodigy and second generation petty thief arranges to buy his way out of prison to spend time with his ailing son, only to be forced to alter his plans and commit one more job for the man who financed his release.",7.490615,/kDeZdsXON4TW6n6U1epw8f1vrIz.jpg,"[{'name': 'Code Entertainment', 'id': 14589}, {'name': 'Solution Entertainment Group', 'id': 33768}, {'name': 'Freedom Media', 'id': 33769}, {'name': 'Siren Digital - Hollywood', 'id': 33770}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/10/2014,0,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Never too late for a final blow,The Forger,FALSE,5.4,124
